symbol,search_date,headline,summary,source,url,published_at
META,2025-10-16,"AI Data Centers, Desperate for Electricity, Are Building Their Own Power Plants","Utilities are pushing to increase supply, but meeting the surge in demand won’t be easy or fast. Tech companies aren’t waiting around.",Yahoo,https://finnhub.io/api/news?id=0a208075e631d9c70a3adccf4f829ecd49a95d9284d317812c66a4a310ee9a59,2025-10-16 04:00:00
META,2025-10-15,Meta Platforms (META) Beats Stock Market Upswing: What Investors Need to Know,"Meta Platforms (META) closed the most recent trading day at $717.55, moving +1.26% from the previous trading session.",Yahoo,https://finnhub.io/api/news?id=a7bd53bf0cfd8474ddbacad34bf329f26ac93db010765a3465604e3904fe2938,2025-10-16 00:45:03
META,2025-10-15,Arista Networks (ANET) Loses 5.87% on Cutthroat AI Competition,"We recently published 10 Stocks Hammered Harder than Wall Street. Arista Networks Inc. (NYSE:ANET) is one of the worst performers on Tuesday. Arista Networks extended its losing streak to a third straight day on Tuesday, shedding 5.87 percent to finish at $138.79 apiece as investor sentiment was dampened by Nvidia Corp.’s bagging of new deals […]",Yahoo,https://finnhub.io/api/news?id=e77c77e6811e5c80bfee97dbed486e5c5c6e944b2619b05615845ecc8d8fd9d0,2025-10-15 23:56:02
META,2025-10-15,Sector Update: Tech Stocks Climb Late Afternoon,Tech stocks rose late Wednesday afternoon with the Technology Select Sector SPDR Fund (XLK) adding 0,Yahoo,https://finnhub.io/api/news?id=004ad51bf8cf8ebe859a6fdcfb1bb6c434a1bb4b196df797afa831d903c6cb0b,2025-10-15 22:49:11
META,2025-10-15,"‘The Smartest Investments We Can Possibly Imagine’: Nvidia CEO Jensen Huang Says OpenAI Will Be Worth Trillions, Rivaling Amazon and Meta",Nvidia CEO Jensen Huang’s remarks on OpenAI underscore his belief in the company’s trillion-dollar potential and the strategic value of investing in known technologies.,Yahoo,https://finnhub.io/api/news?id=8a52cf51f336d74cf29155e970f2ffee657a32d42d0a7ca69b47f431f902ba9f,2025-10-15 22:40:42
META,2025-10-15,"Best Bargain ""Magnificent Seven"" Buy: Alphabet vs. Meta Platforms",Alphabet and Meta are leaders in their markets.,Yahoo,https://finnhub.io/api/news?id=36498a3f05e387e19f1addb6212004cb2379192a449b9f21050ca026b4d835c1,2025-10-15 21:15:00
META,2025-10-15,Meta Announces New Texas Data Centers in AI Push,"Meta Platforms Inc. is building a new gigawatt-sized data center in Texas to advance its artificial intelligence efforts, the latest in a string of significant investments by the company as it looks to keep pace in the competitive AI industry. Bloomberg's Kurt Wagner has the story.",Yahoo,https://finnhub.io/api/news?id=582e42ef9223ae1c0c10fa9da32eae9e3aaed4d35f683b74d117200c02f774f5,2025-10-15 21:02:22
META,2025-10-15,Meta Building New Gigawatt-Sized Data Center in Texas,"The Instagram parent will spend more than $1.5 billion on the new facility, which is being built in El Paso, Texas, the company said in a blog post Wednesday.  The data center will eventually have 1 gigawatt of capacity to power high-end computing chips for AI-related projects, according to the post.  Meta has been spending aggressively on AI infrastructure and talent alongside rivals like OpenAI and Alphabet Inc.’s Google, all of which are developing top-of-the-line AI models.",Yahoo,https://finnhub.io/api/news?id=46c27542b3e9d8b75b3e7e9e715bdc383602ece9ba99227fbd75d04f622783ae,2025-10-15 20:43:02
META,2025-10-15,BITF's HPC & AI Pivot: Can Success Be Fetched Beyond Bitcoin?,"Bitfarms' bold shift into HPC and AI, backed by major investments and institutional support, aims to redefine its future beyond Bitcoin mining.",Yahoo,https://finnhub.io/api/news?id=91601aebece324bc3b299b9dfbacff77caceb32b4d439efd051cb825e4e312be,2025-10-15 20:43:00
META,2025-10-15,Meta commits $1.5 billion for AI data center in Texas,"By Echo Wang NEW YORK (Reuters) -Meta Platforms said on Wednesday it would invest $1.5 billion in a data center in Texas, breaking ground at its 29th such facility globally, as the social media giant",Yahoo,https://finnhub.io/api/news?id=28739d2a977eb661e19585d715e43fcadbc08b27651f6dce83750bdbfba7f7b7,2025-10-15 20:32:01
META,2025-10-15,"Meta's $1.5B AI investment, NuScale Power pops on Army program","Yahoo Finance's Josh Lipton tracks some of the biggest market stories on Wednesday in this Market Minute: Meta Platforms' (META) plans to invest $1.5 billion in a Texas data center, nuclear stocks — including NuScale Power (SMR), Oklo (OKLO), and Nanor Nuclear Energy (NNE) — rise on a new US Army program, and ASML (ASML) is climbing on its outlook. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finance's Market Minute.",Yahoo,https://finnhub.io/api/news?id=ed1d845d0413faf79e258da335c2cbc31be133ca480f875e2a36e76dbf3cfc27,2025-10-15 20:12:27
META,2025-10-14,"Dryden Pence: Why I’m Bullish on Small-Caps, Defense Stocks, and AI",The chief investment officer at Pence Wealth Management expects that strong earnings and lower interest rates will lift the S&P 500 next year and particularly benefit smaller stocks.,Yahoo,https://finnhub.io/api/news?id=a0fa20a258a1839c355ac32d8068631dec4789e498ee5bec011c97059db6bc0e,2025-10-14 23:37:00
META,2025-10-14,"IFF to Release Third Quarter 2025 Results on Nov. 4, 2025","NEW YORK, October 14, 2025--IFF (NYSE:IFF) today announced that it will release its third quarter 2025 earnings results following the market close on Tuesday, Nov. 4, 2025. The management team will host a live webcast on Wednesday, Nov. 5, 2025, at 9:00 a.m. ET to discuss results and outlook with the investor community.",Yahoo,https://finnhub.io/api/news?id=11d7dfba17d1076ffeff305a3e079d72a8e792945bb46db05149e5f2c58f3f86,2025-10-14 23:15:00
META,2025-10-14,Instagram reveals PG-13 guidelines for teens,"Meta is dialing back what teens can see on Instagram. The social media giant says it will limit content for users under 18 to roughly the same level as a PG-13 movie. That means no posts with sexualized content, strong language, or references to drugs and alcohol. Instagram will also hide certain ...",Yahoo,https://finnhub.io/api/news?id=6e55defa94ceb420a715a9f26d6a081d1a41357ea282976c5d1bdc3d48a5e243,2025-10-14 22:32:01
META,2025-10-14,Is AI A Bubble? Yes... And No,Is AI's market impact overhyped? Read why cautious investment in proven tech giants could offer better long-term financial stability.,SeekingAlpha,https://finnhub.io/api/news?id=332c16a938dfe7941e818f0cb0ca4ca24c83bfbe9e372a9b7bcdb29d807162ed,2025-10-14 21:53:37
META,2025-10-14,Tech Is Valued as if AI Is the Next Smartphone. It Isn’t.,Investors don’t care if AI stocks are pricey as long as companies deliver hefty profits. But what happens if those profits shrink a lot?,Yahoo,https://finnhub.io/api/news?id=4401ecc40417f162dd3da094d89ba1e977828ae8f16eae7169fc8ea2815f6b5d,2025-10-14 21:26:00
META,2025-10-14,"Top Stock Movers Now: Walmart, Intel, Domino's Pizza, Arista Networks, and More",The major U.S. equities indexes rebounded Tuesday afternoon from earlier losses amid lingering worries about U.S.-China trade tensions.,Yahoo,https://finnhub.io/api/news?id=04a376f8de70ca202381aec7652dee3400a854fc96390e3c19ab861df2310cb5,2025-10-14 20:02:51
META,2025-10-14,Liberty All-Star® Equity Fund September 2025 Monthly Update,"BOSTON, October 14, 2025--Liberty All-Star® Equity Fund September 2025 Monthly Update",Yahoo,https://finnhub.io/api/news?id=61abfb4cc05e8cd674fa890bf38edbc96e6eb23c834f4f1a0a85a0d40ba2c6d9,2025-10-14 19:49:00
META,2025-10-14,"Liberty All-Star® Growth Fund, Inc. September 2025 Monthly Update","BOSTON, October 14, 2025--Liberty All-Star® Growth Fund, Inc. September 2025 Monthly Update",Yahoo,https://finnhub.io/api/news?id=70d29f5019b1679258d637e229e572a0bed39366e65760b9ced22d2ab54ceb08,2025-10-14 19:48:00
META,2025-10-14,Basic Materials Roundup: Market Talk,"Find insight on BASF, Merdeka Gold Resources and more in the latest Market Talks covering basic materials.",Yahoo,https://finnhub.io/api/news?id=c6e27904b8d222c0a8a8925dc4fa8225822cbc5c9ac88b2267403dda34667f05,2025-10-14 19:47:00
META,2025-10-14,APP Stock Skyrockets 140% in 6 Months: Should You Board the Train?,"AppLovin's 140% surge in six months is powered by Axon 2's AI-driven ad boom, soaring profits and bullish growth forecasts.",Yahoo,https://finnhub.io/api/news?id=bc838c0564ed00fa40081a303893c02ab468b19ac2a0cac0e65b954db78845be,2025-10-14 19:07:00
META,2025-10-13,Realizing the Open Data Center Ecosystem Vision,"Today, the Open Compute Project Foundation (OCP), the nonprofit international organization bringing at-scale innovations and hyperscale best practices to all, announces an expansion to its Open Systems for AI, an umbrella initiative with the new Open Data Center for AI Strategic Initiative (SI), to increase efforts on key data center infrastructure challenges: power, cooling, mechanical, and management telemetry. The addition of this new strategic initiative is in response to a large increase in",Yahoo,https://finnhub.io/api/news?id=06060f1b79b1b7690623bd1144509061f6d96265cab9fb99075e22b829612176,2025-10-14 02:20:00
META,2025-10-13,Nvidia DGX Spark hits market as 'world’s smallest AI supercomputer',"Nvidia's tiniest supercomputer officially hits the market on Wednesday. The DGX Spark, which Nvidia says offers data center-class performance, packs the company's GB10 Grace Blackwell superchip, as well as its ConnectX-7 networking capabilities and software stack.",Yahoo,https://finnhub.io/api/news?id=9573195703c949584965b1c26bf7fb2ed69e863a840498f262af83deef2accc3,2025-10-14 01:30:50
META,2025-10-13,Is Meta’s stock in trouble? OpenAI’s new app has Wall Street worried.,Is Meta’s stock in trouble? OpenAI’s new app has Wall Street worried.,MarketWatch,https://finnhub.io/api/news?id=8d38773393ef607df47ce9803cc1d2b5589818bd1d386edde1daa8b2c7aeacc8,2025-10-14 00:58:00
META,2025-10-13,Why Nvidia (NVDA) Stock Is Trading Up Today,"Shares of leading designer of graphics chips Nvidia (NASDAQ:NVDA) jumped 2.6% in the afternoon session after President Donald Trump softened his stance on China tariffs, which boosted technology stocks, and the company made several announcements regarding new partnerships and product adoption for its AI data centers. The easing of trade tensions was particularly beneficial for chipmakers like Nvidia, as China represented a critical market for its data center products.",Yahoo,https://finnhub.io/api/news?id=6db9a05bd680f03ce4e67c0434c5780c1fdb5309b970c8adc740ea1a6485dc65,2025-10-13 23:41:58
META,2025-10-13,"Tech earnings are coming, and perhaps ‘nothing looms larger’ than this factor","Tech earnings are coming, and perhaps ‘nothing looms larger’ than this factor",MarketWatch,https://finnhub.io/api/news?id=bf2905bea6f7b0db7ed56a57f65ee52e135cbb36e764b4a72dccd9c54163047f,2025-10-13 23:32:00
META,2025-10-13,Meta Platforms Gets Buy Rating Reaffirmed from Citi,"Citi keeps $915 price target, adds 90-day upside catalyst watch",Yahoo,https://finnhub.io/api/news?id=7648f0898defb8d0ad4c8cfa5d1a42edbfa7d4fac783f5f2ce5ecd71305e4280,2025-10-13 22:08:27
META,2025-10-13,Luffa Appoints Esra Ozturk as Head of Product to Lead the Next Era of Fan Loyalty Innovation,"LONDON - October 13, 2025 (NEWMEDIAWIRE) - Luffa, a decentralized messaging platform built for the fan economy, today announced the appointment of Esra Ozturk as its new Head of Product. Designed with end-to-end encryption and creator-first privacy, ...",Yahoo,https://finnhub.io/api/news?id=7b18f956d9a64f0ccf8142c39c8911977aca47921c8aab86c8335b87ade5d968,2025-10-13 20:55:47
META,2025-10-13,"South Koreans Poured $1.24B Into US Tech, Crypto During the Korean Thanksgiving","South Korean investors turned their Chuseok holiday into a week of aggressive risk-taking, funneling $1.24 billion into US tech and crypto-linked assets while domestic markets were closed between October 3 and 9. Key Takeaways: South Korean investors poured $1.24 billion into US tech and crypto-linked assets during the Chuseok holiday ...",Yahoo,https://finnhub.io/api/news?id=6b79246831444211ec34ea9904e9fcfdaacce6581373d2985c2686feaf333c62,2025-10-13 19:44:22
META,2025-10-13,Taiwan Semi (TSM) is Going to $400,Top semi foundry is the backbone of the AI economy and makes NVIDIA magic possible,Yahoo,https://finnhub.io/api/news?id=7cda01ce291c04ffe400dee8881c3f7d2ee6177e0f0175cbf7427afb966c3247,2025-10-13 19:32:00
META,2025-10-13,Risk Is Back On After Trump’s Latest China Post. Consumer Staples Are Struggling.,"President Donald Trump’s social media post gave Wall Street a green light to pile back into risk.  The Nasdaq Composite surged 2.1% on Monday after falling 3.6% on Monday.  The president told his Truth Social followers, “Don’t worry about China,” and Wall Street took him up on that.",Yahoo,https://finnhub.io/api/news?id=ae5db51f63db72ce6797c27231b4050a3d08fead6c287060a878cdc498c26570,2025-10-13 19:20:09
META,2025-10-12,Prediction: These Will Be Wall Street's 2 Most Prominent Stock-Split Stocks of 2026,"Up over 400% in just three years, these industry leaders are ripe for stock splits in 2026.",Yahoo,https://finnhub.io/api/news?id=a308803e43f22ae070e38eb49218e9b170015e52f2703132aa8bfdcf8aff7334,2025-10-13 01:19:00
META,2025-10-12,"SP500: It's A Dip, Not A Bubble Burst (Yet)",S&P 500 reacts to US-China trade war but AI stocks remain strong. Learn why increased volatility signals caution for investors.,SeekingAlpha,https://finnhub.io/api/news?id=2b375f6253e073584b9dfc4ee82ba09934c1d7f91a63c0c54be01e17a03145f5,2025-10-12 22:52:07
META,2025-10-12,Fee-Fi-Fo-Fum: Is A Crash Brewing For AI Stocks?,"Amid hype over artificial intelligence, the best AI stocks generate revenue or get a strategic edge from the fast evolving technology.",Yahoo,https://finnhub.io/api/news?id=93a0432b7cd73581a5e3a5c2be70106be2e497ee7caf0d69ae074c560f983c87,2025-10-12 20:03:04
META,2025-10-12,Our Faces No Longer Belong to Us,Your likeness is now fair game for AI. Anyone is a click away from creating a digital version of you.,Yahoo,https://finnhub.io/api/news?id=712fc590b71383221015373ad19b8599595514ee96ea49532534f4849346c9e8,2025-10-12 16:00:00
META,2025-10-12,"1 Unstoppable Stock That Could Join Nvidia, Apple, Microsoft, Amazon, Alphabet, Meta, and Tesla in the $1 Trillion Club","The boom in artificial intelligence (AI) has led to strong growth for Oracle's business, and more could be on the way.",Yahoo,https://finnhub.io/api/news?id=5aadf94b82e439ed478948fb7d97d96decdde4f675c285107a8f6f14c70f72c2,2025-10-12 15:16:00
META,2025-10-12,QGRW: Leading Growth ETF With A Caveat,"Discover QGRW ETF: blending growth & quality in large-cap stocks, outperforming peers but with higher volatility.",SeekingAlpha,https://finnhub.io/api/news?id=f6c6053438f4fd25de8b169e55a88b33958008e521c03c2e5745794154249c57,2025-10-12 11:35:53
META,2025-10-12,"Meet the Potential Stock-Split Stock That Soared by 470% Over the Past 15 Years. Now, It's Poised to Join Nvidia, Apple, Microsoft, Amazon, Alphabet, Meta, and Tesla in the $1 Trillion Club by 2026.",This historically low-tech business is getting a digital upgrade.,Yahoo,https://finnhub.io/api/news?id=76357a8e5e89635b420ba7446e2eb158958b1ef3d1c7479f6a5d54dec2680474,2025-10-12 11:35:00
